261,105,237,210,222,213,178,256,272,319,195,376
262,104,247,206,224,212,179,255,275,318,197,377
263,104,253,202,225,213,180,255,276,318,197,378
262,106,253,202,223,213,178,256,273,320,194,377
263,107,250,204,220,214,176,256,269,321,188,377
262,107,244,206,219,215,173,255,265,322,183,377
262,108,241,208,218,215,172,255,262,323,180,376
262,107,239,209,218,215,174,255,264,322,182,376
262,106,231,212,219,214,176,256,268,320,188,376
262,104,232,213,222,212,178,256,272,318,194,376
262,105,241,209,223,212,180,256,274,318,198,376
261,105,247,205,224,213,180,256,274,318,197,376
261,106,250,204,222,214,179,256,271,319,191,376
262,108,247,205,220,215,177,255,266,321,186,377
263,109,245,206,218,214,173,256,263,322,180,377
262,109,243,208,217,214,172,255,263,322,180,376
262,107,240,209,217,213,173,255,265,321,183,377
261,105,232,211,220,212,175,255,269,319,190,376
261,104,231,211,222,212,180,255,273,317,195,376
261,104,243,207,223,212,180,256,274,317,196,376
261,104,249,204,222,213,177,257,273,318,194,377
261,107,255,202,220,214,175,255,269,320,188,377
261,108,250,203,216,215,172,254,263,322,181,377
261,111,245,205,215,215,170,255,260,323,176,378
260,108,241,207,216,215,171,255,260,322,177,377
260,107,237,209,217,214,173,256,265,320,182,376
260,105,231,211,219,213,176,256,270,317,192,377
259,103,233,210,222,212,178,255,274,316,197,375
260,103,242,205,223,212,179,255,275,316,197,376
260,104,248,202,220,213,178,256,271,318,192,376
259,106,245,204,217,214,174,256,265,320,182,377
258,108,243,205,214,215,169,256,258,323,174,378
259,110,240,207,212,215,166,256,255,324,170,377
260,110,237,208,212,215,167,256,258,322,172,375
259,107,230,212,215,213,170,255,264,320,181,376
258,104,227,212,219,211,175,255,270,316,191,374
259,102,229,210,221,210,180,255,276,314,199,372
257,102,237,206,222,210,181,255,276,314,200,372
256,102,248,202,220,211,178,255,271,316,193,374
257,105,241,205,216,213,173,255,265,319,181,374
257,108,239,206,212,214,167,255,258,323,172,376
257,111,235,209,210,215,164,255,252,325,167,377
257,112,232,210,209,215,163,256,252,324,167,377
257,110,220,214,210,214,166,256,255,321,173,375
257,106,220,213,213,213,170,255,263,318,181,374
256,104,221,211,217,212,175,255,268,316,190,371
256,104,229,208,218,211,178,254,270,314,195,372
256,103,243,202,219,210,177,254,270,314,194,371
256,102,242,201,218,211,175,254,268,314,190,372
256,103,243,202,216,211,172,254,264,316,186,374
256,107,242,203,213,212,170,254,261,318,180,374
256,107,239,206,213,213,168,254,259,320,177,375
256,107,232,209,213,213,169,254,258,320,178,374
256,106,222,212,214,212,170,254,261,318,180,375
256,104,221,212,216,212,171,254,265,317,186,374
256,104,225,209,218,210,173,254,268,316,192,372
255,103,237,205,219,210,175,255,271,314,195,373
256,102,249,199,219,210,174,254,270,314,196,373
256,103,247,199,218,211,174,254,268,315,189,375
256,106,243,202,215,213,170,255,263,319,182,375
257,108,238,206,212,215,167,255,258,322,174,376
256,110,232,210,209,215,164,256,253,324,168,377
255,110,222,212,208,216,163,256,251,324,166,377
255,109,218,213,209,214,164,254,255,322,171,376
256,108,218,213,212,213,168,254,261,319,180,376
256,106,222,212,215,212,171,254,266,316,188,374
256,104,243,203,217,210,174,254,269,315,193,374
255,104,253,197,218,210,175,254,268,316,192,375
255,105,254,196,216,212,172,255,265,317,185,375
255,106,244,203,213,213,170,255,260,320,177,377
256,110,239,206,209,214,164,254,254,323,168,377
256,111,231,210,208,214,162,254,251,324,165,377
255,110,217,214,208,214,162,253,251,323,166,377
255,108,213,214,209,214,165,254,255,321,173,376
255,106,215,213,212,212,168,254,261,318,180,374
255,105,220,210,214,211,171,253,264,316,186,375
255,105,232,207,216,211,172,253,266,317,187,374
254,106,241,202,215,211,171,253,264,317,185,375
254,107,240,203,212,213,170,253,261,319,178,377
254,109,239,204,209,214,165,255,256,322,170,378
254,109,234,208,207,216,161,255,249,324,164,378
253,113,226,212,206,215,159,255,246,325,162,377
254,112,221,213,207,214,161,255,249,323,165,376
254,111,219,213,209,213,163,255,255,320,173,376
255,108,222,211,211,212,168,254,260,319,181,375
254,105,235,204,214,212,171,254,264,317,185,374
254,106,240,202,215,212,171,254,264,317,187,375
253,107,237,204,213,212,170,254,261,318,182,376
253,108,233,207,210,213,167,254,257,320,174,377
253,111,235,207,208,214,162,255,251,323,166,377
253,111,230,209,205,215,159,255,247,324,162,376
252,111,219,213,205,214,159,255,247,323,163,375
252,110,213,214,207,214,162,254,251,321,168,374
252,108,211,213,209,213,166,253,257,319,177,375
251,106,215,212,211,211,168,254,261,317,182,374
252,106,218,210,212,211,169,254,263,316,184,374
251,106,219,209,213,212,170,254,262,317,184,374
252,107,215,212,211,212,167,254,260,319,179,374
253,109,211,213,208,214,164,254,255,322,170,375
253,110,208,213,205,215,160,254,248,323,162,376
252,114,207,215,202,214,157,255,243,324,157,375
251,112,208,215,202,214,156,255,242,324,158,375
252,110,209,214,204,214,159,254,247,321,164,375
252,108,212,212,208,212,164,253,255,318,173,374
253,104,217,210,212,209,171,252,264,314,185,372
251,101,222,206,216,208,174,252,270,310,195,371
250,100,225,204,218,208,177,253,272,309,199,369
251,101,226,204,217,208,176,253,270,310,196,370
251,102,224,206,214,210,173,253,266,313,185,371
251,105,228,205,209,211,165,253,258,317,174,373
250,109,226,209,204,214,160,254,249,320,163,375
250,113,214,213,201,216,156,254,242,324,156,376
250,115,207,215,199,216,153,253,238,326,151,376
251,113,203,215,199,215,153,253,239,324,153,376
250,111,204,214,202,214,158,254,244,321,160,375
252,109,209,211,207,212,162,253,254,318,171,372
251,105,215,207,212,209,169,253,262,313,184,371
250,101,221,205,216,208,175,253,270,310,196,369
248,101,224,204,218,207,179,253,273,307,201,369
249,100,223,205,217,208,178,254,272,308,200,372
248,102,226,205,214,210,173,254,267,311,191,373
247,107,229,205,209,212,167,255,259,317,177,375
247,111,224,209,204,214,159,256,250,322,165,377
247,113,216,212,199,216,154,255,242,324,155,376
247,114,211,213,197,215,151,255,237,325,151,375
248,113,211,211,199,214,152,253,240,321,154,373
247,111,217,209,202,212,158,253,248,319,163,372
248,107,227,205,207,210,164,253,256,315,176,371
247,103,232,202,209,209,169,252,261,311,185,370
247,103,233,200,210,209,168,253,262,312,186,369
248,103,233,201,208,210,166,252,258,314,180,370
247,106,228,204,205,212,161,253,251,316,169,371
247,110,221,208,202,213,157,253,244,320,160,373
247,111,215,211,199,214,154,253,240,322,156,373
247,112,205,213,200,214,154,253,241,321,158,374
248,110,203,212,202,212,157,252,247,319,164,372
247,107,207,210,206,211,162,252,254,316,175,371
247,103,211,210,209,209,167,251,260,313,183,370
246,102,215,206,211,207,170,251,263,310,188,369
246,103,217,205,211,207,169,251,264,310,189,369
246,103,215,207,210,208,167,251,261,312,184,372
246,106,213,208,206,210,165,252,256,315,174,373
246,109,210,210,202,212,160,253,249,319,165,373
246,111,209,210,199,213,155,253,243,321,159,373
246,112,204,212,198,213,153,252,240,321,157,374
246,111,204,211,199,212,156,253,244,319,161,372
245,108,207,210,203,210,160,252,251,316,170,371
245,104,211,207,207,209,165,252,257,313,180,370
244,103,216,205,209,208,169,253,261,311,186,369
243,104,217,205,209,209,168,254,260,311,185,370
244,104,224,203,207,210,164,252,258,312,180,370
244,106,227,203,204,210,161,253,252,315,173,372
244,108,222,205,202,211,159,252,247,317,166,372
243,109,213,208,200,212,156,253,243,317,164,372
242,109,204,211,200,212,156,254,245,318,166,373
242,109,204,211,201,212,157,253,247,317,169,373
242,108,207,210,202,210,158,253,249,316,171,372
242,107,212,207,203,210,159,253,251,315,173,370
242,107,222,203,202,210,159,254,251,315,173,371
242,107,227,203,202,210,159,254,250,316,172,372
242,108,226,203,201,211,157,253,248,316,171,372
242,108,222,205,201,211,157,253,247,317,169,372
241,108,217,208,200,211,156,253,247,317,167,372
241,108,216,208,200,211,157,254,247,317,168,372
240,108,219,207,200,211,157,255,247,317,167,372
240,108,220,207,201,211,157,253,247,316,167,372
240,108,223,204,199,211,156,253,247,317,167,373
240,109,224,204,199,212,155,253,245,318,164,374
240,110,222,206,196,212,154,253,242,319,160,375
238,112,220,207,193,213,152,254,238,321,153,375
238,114,217,208,191,214,148,254,234,322,148,375
238,113,211,209,191,213,147,252,233,322,147,374
239,111,213,207,192,211,150,251,236,320,152,371
238,108,215,205,196,210,154,249,244,316,162,371
238,104,216,204,200,209,160,251,253,312,174,370
239,101,230,198,205,207,165,252,259,309,184,369
239,100,236,194,207,207,166,252,262,309,187,369
239,100,238,193,206,208,166,253,260,311,183,372
240,103,238,195,202,210,162,253,254,315,173,372
239,107,231,201,198,212,155,254,245,319,159,374
239,110,223,208,194,213,148,254,238,322,151,374
241,112,218,209,192,213,145,252,232,323,145,373
242,112,212,210,192,212,146,251,235,322,147,373
242,110,211,209,196,211,151,252,240,318,155,370
243,105,222,205,201,209,157,252,249,315,167,372
242,105,231,200,203,208,161,252,254,312,177,371
241,104,231,197,205,209,163,252,257,312,180,370
240,104,228,198,203,209,162,252,255,314,176,371
240,106,225,202,200,211,157,253,249,317,166,373
240,109,220,206,196,212,151,254,241,319,156,373
241,111,215,209,193,212,147,254,235,321,149,374
240,112,211,210,192,212,146,253,234,323,148,372
240,111,209,209,193,212,149,252,237,320,152,372
240,107,213,207,197,210,153,251,245,316,162,370
240,103,221,202,201,208,158,251,252,313,172,371
239,102,227,198,203,207,162,251,256,312,179,370
239,102,230,197,204,207,162,251,257,311,180,369
239,102,230,197,202,208,160,251,254,313,174,370
239,105,226,200,198,210,155,252,247,317,164,372
239,108,220,204,195,212,150,252,239,319,153,372
241,110,213,208,192,211,146,251,234,321,147,372
241,108,205,210,191,210,147,250,233,320,148,371
241,108,207,207,194,209,150,250,239,317,155,371
240,104,216,204,199,208,156,250,246,313,166,368
241,100,227,200,203,206,162,251,254,310,176,367
241,101,233,197,205,207,164,251,258,310,182,368
241,101,235,195,205,208,164,252,257,311,180,369
241,103,231,199,203,210,161,253,253,313,172,372
241,106,227,202,199,211,156,252,246,317,161,374
242,108,219,207,196,211,150,253,238,321,152,373
243,111,208,211,193,211,148,251,234,322,147,372
243,110,207,210,193,211,147,249,234,321,147,371
244,109,213,208,195,211,150,250,239,320,153,370
245,107,219,207,198,210,154,251,245,318,162,371
245,106,228,201,202,209,159,251,249,316,169,370
246,105,235,199,205,209,161,251,252,316,171,371
246,105,234,198,206,209,162,251,253,316,173,371
247,105,237,199,206,209,162,251,253,317,172,372
248,106,233,202,206,210,161,250,252,317,170,372
249,106,224,205,206,209,162,251,252,317,170,372
250,105,227,204,207,208,164,251,254,316,172,372
251,103,230,203,209,208,165,250,256,315,175,371
252,103,230,202,211,208,167,250,259,314,178,370
253,102,235,199,213,206,170,249,262,313,182,370
254,101,240,197,214,205,171,249,263,312,184,370
254,100,240,196,215,205,171,248,264,312,186,369
255,100,240,196,216,205,173,247,264,312,186,369
256,100,242,197,217,205,173,248,265,312,186,369
257,100,235,200,217,204,173,247,264,312,184,369
259,99,237,199,217,204,174,246,265,312,184,369
259,99,240,197,218,204,174,245,265,312,184,368
260,98,241,195,218,202,174,245,265,311,185,366
261,97,243,194,219,201,175,244,266,310,186,366
262,95,245,192,219,200,175,244,268,309,187,366
261,93,244,191,220,199,176,242,269,308,189,366
261,92,244,190,220,198,176,243,270,307,191,366
260,90,244,190,220,198,175,243,270,307,192,367
259,90,242,190,220,198,174,242,271,307,191,368
258,89,243,189,219,198,173,243,269,309,188,369
257,90,242,190,216,198,171,244,267,309,185,368
257,90,239,190,215,199,168,243,265,310,182,368
257,88,238,190,212,199,167,243,263,310,179,370
255,86,235,190,211,198,165,243,262,311,179,371
253,83,233,189,211,197,164,243,262,309,179,372
252,80,233,187,210,195,164,242,263,309,181,372
249,78,233,186,209,193,163,242,263,306,180,371
249,75,233,182,207,191,162,240,264,305,181,371
246,72,232,180,206,190,160,239,262,303,179,369
244,68,231,178,203,187,158,237,261,302,176,369
241,66,230,175,201,185,155,236,258,301,172,368
239,63,227,174,198,184,151,235,255,301,169,368
235,59,225,172,194,182,147,234,251,301,164,368
233,60,228,169,190,181,143,232,249,300,161,368
232,57,224,168,187,180,140,231,247,300,158,368
231,55,220,166,185,178,137,230,244,300,153,368
